rank,CHP_ID,Chinese_herbal_pieces,effective_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
367,CHP04276,豌豆,0.8718542849999998,10.0,10.0,7.0,6.0
368,CHP03198,茜草,0.8717106922972973,74.0,74.0,48.0,47.0
369,CHP00384,赤小豆,0.8714303651923078,52.0,52.0,35.0,35.0
370,CHP03027,牛心茄子,0.871322786,5.0,5.0,3.0,3.0
371,CHP03630,商陆,0.8713046553763442,93.0,93.0,62.0,62.0
372,CHP03389,三棱,0.8711601225000001,16.0,16.0,11.0,11.0
373,CHP04285,万年青根,0.8709803170000001,10.0,10.0,6.0,6.0
374,CHP01555,虎尾兰,0.8708447349999999,2.0,2.0,1.0,1.0
375,CHP01946,金挖耳,0.8706665433333334,3.0,3.0,2.0,2.0
376,CHP05512,肿柄菊,0.870248796923077,13.0,13.0,9.0,9.0
377,CHP06133,蛹虫草,0.8701537609090909,11.0,11.0,8.0,7.0
378,CHP05689,紫葳茎叶,0.8699721583333333,6.0,6.0,4.0,4.0
379,CHP01644,黄瓜,0.8699078522727273,22.0,22.0,16.0,16.0
380,CHP03732,石榴皮,0.869625336111111,18.0,18.0,12.0,12.0
381,CHP03907,水蜈蚣,0.8694380666666667,3.0,3.0,2.0,2.0
382,CHP01516,胡芦巴,0.8694059024305555,144.0,144.0,95.0,93.0
383,CHP06038,犀角,0.86865545,2.0,2.0,1.0,1.0
384,CHP02904,木香,0.868462131904762,42.0,42.0,30.0,30.0
385,CHP02913,苜蓿,0.8683654666666666,6.0,6.0,4.0,4.0
386,CHP03162,漆大姑,0.86773105,4.0,4.0,3.0,3.0
387,CHP03317,荛花,0.8676501200000001,5.0,5.0,3.0,3.0
388,CHP01911,金果榄,0.8674692286666665,15.0,15.0,11.0,11.0
389,CHP05403,樟梨,0.867321052,5.0,5.0,3.0,3.0
390,CHP05919,鹿角,0.8672478,2.0,2.0,1.0,1.0
391,CHP01992,景天三七,0.8665725568181817,22.0,22.0,17.0,17.0
392,CHP04903,岩白菜,0.8664931666666668,3.0,3.0,2.0,2.0
393,CHP01813,吉祥草,0.8662156879999999,20.0,20.0,12.0,12.0
394,CHP04306,威灵仙,0.8662039522499999,40.0,40.0,28.0,28.0
395,CHP01815,棘豆,0.8652429753846154,13.0,13.0,9.0,9.0
396,CHP02410,龙脑膏香,0.8652401953333335,15.0,15.0,11.0,11.0
397,CHP04033,台湾泽兰,0.8651958799999999,7.0,7.0,5.0,4.0
398,CHP02090,苦参,0.865178969361702,94.0,94.0,71.0,71.0
399,CHP02631,蔓荆子,0.8651307629210525,38.0,38.0,29.0,29.0
400,CHP01126,甘薯,0.8650277362500001,8.0,8.0,6.0,6.0
401,CHP05185,银杏,0.8648037704761904,42.0,42.0,31.0,29.0
402,CHP01408,红参,0.8647313884905661,53.0,53.0,39.0,39.0
403,CHP01127,甘松,0.8644607585999999,50.0,50.0,38.0,38.0
404,CHP03097,皮哨子,0.8642580200000001,5.0,5.0,3.0,3.0
405,CHP00936,多裂委陵菜,0.8641276566666667,3.0,3.0,2.0,2.0
406,CHP02814,绵枣儿,0.863627996,10.0,10.0,6.0,6.0
407,CHP00042,巴西胡桐,0.863075598,10.0,10.0,7.0,7.0
408,CHP03088,蟛蜞菊,0.8629254785714285,7.0,7.0,5.0,5.0
409,CHP03423,桑白皮,0.8625253302040816,147.0,147.0,104.0,102.0
410,CHP00121,白毛藤,0.8625239915702481,121.0,121.0,78.0,78.0
411,CHP03771,柿蒂,0.8623704930769233,39.0,39.0,28.0,28.0
412,CHP01558,虎掌草,0.862176156,5.0,5.0,3.0,3.0
413,CHP01244,骨节草,0.8619554433333333,6.0,6.0,5.0,3.0
414,CHP04313,尾叶香茶菜,0.86173456,35.0,35.0,21.0,21.0
415,CHP00146,白头翁,0.8615696525806451,93.0,93.0,64.0,62.0
416,CHP03223,青黛,0.861296265,2.0,2.0,1.0,1.0
417,CHP02176,辣木,0.8611441306779662,118.0,118.0,82.0,82.0
418,CHP02098,苦丁茶,0.8608487844881889,127.0,127.0,87.0,85.0
419,CHP06129,松蕈,0.860844255,8.0,8.0,5.0,5.0
420,CHP02463,鹿角菜,0.8606932,7.0,7.0,4.0,4.0
421,CHP01763,火索麻,0.86064796625,8.0,8.0,6.0,6.0
422,CHP01387,黑水翠雀,0.8602926533333334,3.0,3.0,2.0,2.0
423,CHP02983,牛蒡根,0.8602887533333333,3.0,3.0,2.0,1.0
424,CHP01356,合欢皮,0.860277777142857,35.0,35.0,23.0,23.0
425,CHP04524,仙鹤草,0.8596195372727273,11.0,11.0,7.0,7.0
426,CHP01163,高粱,0.85954168,6.0,6.0,4.0,4.0
427,CHP03416,三钻风,0.8595139374999999,4.0,4.0,2.0,2.0
428,CHP00872,独一味,0.8594246915384616,26.0,26.0,17.0,16.0
429,CHP03229,青蒿,0.8593600974166667,120.0,120.0,81.0,80.0
430,CHP05012,野百合,0.8590972833333334,3.0,3.0,2.0,2.0
431,CHP02119,苦楝皮,0.8587791389655174,87.0,87.0,60.0,55.0
432,CHP05139,一枝蒿,0.8586723350000001,4.0,4.0,3.0,3.0
433,CHP00797,东北雷公藤,0.858652437368421,38.0,38.0,25.0,25.0
434,CHP03503,山矾,0.85864837,5.0,5.0,3.0,3.0
435,CHP00722,灯笼草,0.858620865,10.0,10.0,6.0,6.0
436,CHP03565,山萩,0.8585890619999998,5.0,5.0,3.0,3.0
437,CHP01132,肝风草,0.8585311872222223,18.0,18.0,12.0,12.0
438,CHP02469,鹿衔草,0.8585277536363637,11.0,11.0,7.0,7.0
439,CHP03635,芍药,0.8583809099065421,107.0,107.0,75.0,73.0
440,CHP05320,月桂叶,0.8583773350000001,6.0,6.0,4.0,4.0
441,CHP04047,檀香,0.8579521192592593,27.0,27.0,20.0,19.0
442,CHP04065,桃仁,0.8578282708333334,72.0,72.0,49.0,49.0
443,CHP06060,原蚕沙,0.857827405,6.0,6.0,5.0,5.0
444,CHP03698,十大功劳叶,0.857617025522388,67.0,67.0,44.0,44.0
445,CHP01983,荆芥,0.8574764932098766,81.0,81.0,59.0,57.0
446,CHP03360,蕤仁,0.8572579,3.0,3.0,2.0,2.0
447,CHP03099,枇杷核,0.8571425399999999,6.0,6.0,4.0,4.0
448,CHP03911,水仙根,0.85700951,6.0,6.0,4.0,4.0
449,CHP04552,香茶菜,0.856767854276458,463.0,463.0,278.0,278.0
450,CHP03679,肾子草,0.8565536614285715,7.0,7.0,5.0,5.0
451,CHP01506,厚皮香,0.8562135771428573,7.0,7.0,4.0,4.0
452,CHP02122,苦楝子,0.8559456603225806,31.0,31.0,22.0,22.0
453,CHP03762,石竹,0.85550495,8.0,8.0,5.0,5.0
454,CHP00444,刺果苏木,0.8553452902777778,36.0,36.0,24.0,24.0
455,CHP03323,人参叶,0.8551641204,75.0,75.0,51.0,51.0
456,CHP02056,决明子,0.8548758501785715,56.0,56.0,37.0,37.0
457,CHP05841,海螵蛸,0.8545255,2.0,2.0,1.0,1.0
458,CHP01316,桂花,0.8543606525,8.0,8.0,6.0,5.0
459,CHP02942,南酸枣,0.8542450075000001,4.0,4.0,2.0,2.0
460,CHP01936,金雀花,0.8541946868421053,19.0,19.0,13.0,13.0
461,CHP04084,天胡荽,0.8541744366666665,12.0,12.0,7.0,7.0
462,CHP03647,蛇根草,0.853820457,10.0,10.0,6.0,6.0
463,CHP02676,毛萼香茶菜,0.8537256087179489,39.0,39.0,25.0,25.0
464,CHP01382,黑老虎,0.8535281908333333,48.0,48.0,32.0,32.0
465,CHP03077,泡桐果,0.8535124000000001,2.0,2.0,1.0,1.0
466,CHP00660,稻草,0.8535039918518519,27.0,27.0,17.0,16.0
467,CHP04002,酸石榴,0.85337364,8.0,8.0,5.0,5.0
468,CHP01235,枸杞叶,0.8532660592857144,14.0,14.0,9.0,8.0
469,CHP05880,鸡脑,0.8532217766666667,3.0,3.0,2.0,2.0
470,CHP01717,黄芪,0.8530785398830409,171.0,171.0,110.0,110.0
471,CHP01797,鸡嗉子,0.853057965,4.0,4.0,3.0,3.0
472,CHP02063,开口箭,0.8529891094,50.0,50.0,29.0,29.0
473,CHP00341,柴胡,0.852845324548495,299.0,299.0,206.0,199.0
474,CHP05061,野马追,0.8527929100000001,17.0,17.0,11.0,10.0
475,CHP00393,臭茉莉,0.85277772,2.0,2.0,1.0,1.0
476,CHP04280,晚香玉,0.8517239036842105,19.0,19.0,10.0,10.0
477,CHP04822,萱草根,0.8515468979999999,5.0,5.0,3.0,3.0
478,CHP04746,小叶石楠,0.85141595,2.0,2.0,1.0,1.0
479,CHP01958,金银花,0.8512693863013698,146.0,146.0,100.0,99.0
480,CHP02847,木半夏根,0.8511652333333334,3.0,3.0,2.0,2.0
481,CHP00381,赤麻,0.8510042166666666,3.0,3.0,2.0,2.0
482,CHP05834,蛤蚧,0.8508743533333334,3.0,3.0,2.0,2.0
483,CHP05163,翼首草,0.8508529678571427,14.0,14.0,10.0,10.0
484,CHP05679,紫苏叶,0.8506981591666666,12.0,12.0,8.0,8.0
485,CHP01011,防己,0.850535595609756,41.0,41.0,31.0,29.0
486,CHP02400,龙胆草,0.850490346923077,65.0,65.0,41.0,40.0
487,CHP04525,仙茅,0.8500375253333333,60.0,60.0,38.0,38.0
488,CHP02785,猕猴桃根,0.8500311719999999,5.0,5.0,4.0,4.0
489,CHP02889,木榄,0.8498811578947368,19.0,19.0,12.0,12.0
490,CHP01603,华泽兰,0.8498425329411765,34.0,34.0,21.0,21.0
491,CHP00885,杜仲叶,0.8497822475342466,73.0,73.0,53.0,52.0
492,CHP01656,黄花夹竹桃,0.8493934845945946,37.0,37.0,22.0,22.0
493,CHP00150,白薇,0.8492887672941176,85.0,85.0,58.0,56.0
494,CHP03395,三面刀,0.8489047928571428,14.0,14.0,8.0,8.0
495,CHP04466,豨莶草,0.8484391392857142,56.0,56.0,39.0,39.0
496,CHP04419,五味子,0.8481696635146444,239.0,239.0,173.0,171.0
497,CHP00140,白首乌,0.8480439035,40.0,40.0,24.0,24.0
498,CHP00191,斑鸠菊,0.8470401254545454,22.0,22.0,13.0,13.0
499,CHP01968,金盏菊,0.8467636304545455,44.0,44.0,28.0,28.0
500,CHP03363,瑞香,0.8462898494736842,19.0,19.0,14.0,14.0
501,CHP01514,胡黄连,0.8461080944594594,74.0,74.0,45.0,44.0
502,CHP03863,水苦荬,0.846096195,6.0,6.0,4.0,4.0
503,CHP02375,柳杉,0.8459242538095237,21.0,21.0,14.0,14.0
504,CHP00731,棣棠花,0.8455511274999999,12.0,12.0,6.0,6.0
505,CHP01573,花叶假杜鹃,0.8455302714285714,7.0,7.0,4.0,4.0
506,CHP05289,玉叶金花,0.8452900554545455,11.0,11.0,6.0,6.0
507,CHP00902,断节参,0.8452502333333333,3.0,3.0,2.0,2.0
508,CHP04863,荨麻,0.8451814307692307,13.0,13.0,8.0,8.0
509,CHP02420,龙牙楤木,0.844705208,5.0,5.0,3.0,3.0
510,CHP02272,藜芦,0.8445292228947369,38.0,38.0,23.0,22.0
511,CHP02621,曼陀罗,0.8445185049999999,44.0,44.0,30.0,30.0
512,CHP01795,鸡屎藤,0.8440847531428571,35.0,35.0,24.0,23.0
513,CHP00256,鞭叶铁线蕨,0.8438379075000001,12.0,12.0,8.0,8.0
514,CHP04018,娑罗子,0.8438164190909091,11.0,11.0,7.0,7.0
515,CHP05377,泽漆,0.8438082953846154,39.0,39.0,25.0,25.0
516,CHP02406,龙葵根,0.8434954977083332,48.0,48.0,33.0,32.0
517,CHP01540,湖北黄精,0.8432349584615384,13.0,13.0,7.0,7.0
518,CHP02869,木蝴蝶,0.8432245297272728,22.0,22.0,16.0,16.0
519,CHP03226,青果,0.8431543292857142,14.0,14.0,9.0,9.0
520,CHP04902,芫荽子,0.8431268176470588,17.0,17.0,10.0,10.0
521,CHP00221,保山乌头,0.842927710909091,11.0,11.0,6.0,6.0
522,CHP00284,播娘蒿,0.8428834435714286,14.0,14.0,8.0,8.0
523,CHP01486,红藤,0.8428019406896552,29.0,29.0,19.0,19.0
524,CHP02137,苦玄参,0.8425948645,20.0,20.0,12.0,12.0
525,CHP00347,常春藤,0.8424207136363635,11.0,11.0,7.0,7.0
526,CHP00970,鄂北贝母,0.8420200375,8.0,8.0,6.0,6.0
527,CHP05486,蜘蛛香,0.84188128,10.0,10.0,6.0,6.0
528,CHP01756,茴芹,0.8418590055999999,25.0,25.0,16.0,16.0
529,CHP03808,鼠尾草,0.8417255561016949,59.0,59.0,40.0,39.0
530,CHP03082,佩兰,0.8414086816949153,59.0,59.0,42.0,38.0
531,CHP01019,飞燕草,0.8412012823529412,17.0,17.0,10.0,10.0
532,CHP00670,地胆草,0.841013435,10.0,10.0,6.0,6.0
533,CHP02342,裂果薯,0.8409508417647059,17.0,17.0,9.0,9.0
534,CHP02675,毛冬青,0.840555824,5.0,5.0,3.0,3.0
535,CHP02495,罗汉果,0.8405393629411764,102.0,102.0,69.0,67.0
536,CHP01840,假百合,0.84025222,5.0,5.0,3.0,3.0
537,CHP04951,燕麦,0.840056118,10.0,10.0,6.0,5.0
538,CHP04358,乌苏里瓦韦,0.83983385,2.0,2.0,1.0,1.0
539,CHP01312,鬼针草,0.8398295626666665,15.0,15.0,10.0,10.0
540,CHP00486,大豆,0.8397081333333335,12.0,12.0,7.0,7.0
541,CHP05157,益母草,0.8393316878260869,69.0,69.0,42.0,42.0
542,CHP02494,罗锅底,0.8393120544444445,9.0,9.0,5.0,5.0
543,CHP00168,百部,0.8390954107127071,181.0,181.0,124.0,123.0
544,CHP01809,积雪草,0.8388175509756098,41.0,41.0,24.0,24.0
545,CHP00323,草乌叶,0.8387863430769232,13.0,13.0,8.0,8.0
546,CHP03204,枪刀药,0.8384213160714287,28.0,28.0,19.0,19.0
547,CHP04178,通关藤,0.8384009338095237,21.0,21.0,11.0,10.0
548,CHP02007,韭菜,0.8383132375,4.0,4.0,3.0,3.0
549,CHP01463,红毛野海棠,0.83824345,2.0,2.0,1.0,1.0
550,CHP01620,槐,0.8379136023076923,13.0,13.0,9.0,8.0
551,CHP00972,儿茶,0.8378864102439025,41.0,41.0,27.0,27.0
552,CHP04114,甜茶,0.8378081,2.0,2.0,1.0,1.0
553,CHP04984,杨梅,0.83762449,9.0,9.0,6.0,6.0
554,CHP04085,天花粉,0.8374718339999999,5.0,5.0,3.0,3.0
555,CHP03918,水杨梅,0.8371877649999999,2.0,2.0,1.0,1.0
556,CHP03102,枇杷叶,0.8370588971910112,89.0,89.0,62.0,61.0
557,CHP02104,苦瓜,0.8367025075,4.0,4.0,2.0,2.0
558,CHP03180,千金子,0.8366926539999999,10.0,10.0,7.0,7.0
559,CHP04106,天竺黄,0.8366717026923076,26.0,26.0,17.0,15.0
560,CHP05132,一年蓬,0.8365701759090908,22.0,22.0,13.0,13.0
561,CHP04535,咸酸蔃,0.83630437,1.0,1.0,1.0,0.0
562,CHP01242,谷精草,0.8358279490000001,20.0,20.0,14.0,14.0
563,CHP04556,香附,0.8357931067307691,52.0,52.0,37.0,37.0
564,CHP04547,相思子,0.8350726654545455,11.0,11.0,7.0,7.0
565,CHP01144,干冬菜,0.83481425,2.0,2.0,1.0,1.0
566,CHP01930,金牛草,0.8347416131578947,19.0,19.0,12.0,12.0
567,CHP03124,破布木,0.8344103800000001,5.0,5.0,3.0,3.0
568,CHP02412,龙舌兰,0.8343107703571429,28.0,28.0,19.0,19.0
569,CHP02209,狼毒,0.8342744297222222,36.0,36.0,23.0,23.0
570,CHP00513,大黄,0.8341475870243904,205.0,205.0,127.0,126.0
571,CHP01985,荆芥穗,0.8339816266666666,6.0,6.0,4.0,4.0
572,CHP01416,红豆杉,0.8339289391788322,548.0,548.0,326.0,325.0
573,CHP00371,秤钩风,0.833628017,10.0,10.0,5.0,5.0
574,CHP01181,戈壁天门冬,0.833468337,10.0,10.0,6.0,6.0
575,CHP00573,大叶柴胡,0.8334520622222221,9.0,9.0,5.0,5.0
576,CHP01159,杠香藤,0.8334439666666666,3.0,3.0,2.0,2.0
577,CHP00543,板蓝根,0.833300540103627,193.0,193.0,124.0,118.0
578,CHP03596,山樱桃,0.8331276775,4.0,4.0,2.0,2.0
579,CHP01309,鬼箭锦鸡儿,0.8325665927272726,11.0,11.0,7.0,7.0
580,CHP04900,芫花根,0.8324412,3.0,3.0,2.0,2.0
581,CHP02951,南烛,0.8323160725000001,4.0,4.0,2.0,2.0
582,CHP00541,大青,0.8322137000000001,2.0,2.0,1.0,1.0
583,CHP02901,木通,0.8319097854838708,62.0,62.0,36.0,36.0
584,CHP03893,水松,0.8318471975,4.0,4.0,2.0,2.0
585,CHP02355,铃兰,0.8317139505,20.0,20.0,10.0,10.0
586,CHP00376,赤瓟,0.831575205,8.0,8.0,5.0,5.0
587,CHP02935,南蛇竻,0.8312687291666667,12.0,12.0,8.0,8.0
588,CHP05370,皂荚,0.8310497131818181,22.0,22.0,12.0,11.0
589,CHP01690,黄连,0.8308093691666668,24.0,24.0,16.0,16.0
590,CHP02109,苦蒿,0.8306865475,12.0,12.0,6.0,6.0
591,CHP03344,肉桂,0.8306529123809524,21.0,21.0,13.0,12.0
592,CHP00135,白前,0.8306469561538463,78.0,78.0,48.0,48.0
593,CHP05881,鸡内金,0.8300432,3.0,3.0,2.0,2.0
594,CHP00298,苍耳,0.8300007635294118,17.0,17.0,10.0,10.0
595,CHP04190,桐油,0.8299753830000001,10.0,10.0,5.0,5.0
596,CHP03670,神黄豆,0.829714815,4.0,4.0,2.0,2.0
597,CHP04169,铁线莲,0.82969457,2.0,2.0,1.0,1.0
598,CHP03707,石胆草,0.8296677033333332,6.0,6.0,3.0,3.0
599,CHP02478,露水草,0.829588403,10.0,10.0,5.0,5.0
600,CHP05154,异叶梁王茶,0.8295724375,8.0,8.0,4.0,4.0
601,CHP02429,龙眼叶,0.8294972566666666,6.0,6.0,3.0,3.0
602,CHP03329,日中花,0.829486885,2.0,2.0,1.0,1.0
603,CHP02842,牡丹皮,0.829422336716418,67.0,67.0,45.0,45.0
604,CHP03182,千里光,0.8293387342857143,35.0,35.0,22.0,21.0
605,CHP04083,天冬,0.8290590259259261,54.0,54.0,30.0,28.0
606,CHP03213,荞麦,0.8289999342857143,14.0,14.0,9.0,8.0
607,CHP04523,夏至草,0.8289972838461538,13.0,13.0,8.0,8.0
608,CHP01185,葛根,0.828948293255814,43.0,43.0,27.0,27.0
609,CHP00322,草乌,0.8289296431645571,79.0,79.0,50.0,50.0
610,CHP04809,绣线菊叶,0.8288570311111111,9.0,9.0,5.0,5.0
611,CHP05329,越橘叶,0.8287354100000001,3.0,3.0,2.0,2.0
612,CHP04469,喜树,0.828619626521739,23.0,23.0,15.0,13.0
613,CHP02323,两面针,0.8284225220930234,43.0,43.0,28.0,26.0
614,CHP04165,铁丝七,0.8282059133333334,6.0,6.0,4.0,4.0
615,CHP01697,黄栌枝叶,0.82791295,2.0,2.0,1.0,1.0
616,CHP00448,刺梨,0.827860302,5.0,5.0,3.0,3.0
617,CHP03979,苏木,0.8278361026000001,50.0,50.0,31.0,29.0
618,CHP00482,大巢菜,0.827660668,5.0,5.0,3.0,3.0
619,CHP00728,灯油藤子,0.8274917171428572,7.0,7.0,4.0,4.0
620,CHP00336,茶子,0.8273728661538461,13.0,13.0,7.0,6.0
621,CHP00308,藏青果,0.82735675,3.0,3.0,2.0,1.0
622,CHP00332,茶条槭,0.8270217799999999,2.0,2.0,1.0,1.0
623,CHP03038,糯稻根,0.8269581338461539,13.0,13.0,7.0,7.0
624,CHP04259,菟丝子,0.82680416,11.0,11.0,7.0,7.0
625,CHP05309,圆滑番荔枝,0.8264407,5.0,5.0,3.0,3.0
626,CHP02313,莲子草,0.82623005625,8.0,8.0,4.0,4.0
627,CHP01045,风藤,0.8261137461797753,89.0,89.0,61.0,60.0
628,CHP02510,萝藦,0.8259889985714286,14.0,14.0,8.0,8.0
629,CHP03135,蒲黄,0.8259619741666665,12.0,12.0,8.0,7.0
630,CHP04374,无患子皮,0.825726974,5.0,5.0,3.0,3.0
631,CHP03946,四季青,0.825539584117647,17.0,17.0,12.0,11.0
632,CHP01676,黄荆,0.8253722566666666,15.0,15.0,8.0,8.0
633,CHP01350,旱芹,0.8252453270370371,27.0,27.0,17.0,16.0
634,CHP05782,蟾酥,0.8251243288732394,71.0,71.0,45.0,45.0
635,CHP05615,梓叶,0.8251081966666667,21.0,21.0,13.0,13.0
636,CHP05357,芸薹,0.82509777,2.0,2.0,1.0,1.0
637,CHP03373,三白草,0.8250561894117647,34.0,34.0,24.0,24.0
638,CHP02085,苦芺,0.8249937099999999,3.0,3.0,2.0,2.0
639,CHP04290,万寿菊,0.8248653342857143,7.0,7.0,4.0,4.0
640,CHP02657,猫眼草,0.8248514300000002,30.0,30.0,19.0,19.0
641,CHP05553,猪屎豆,0.8244551000000001,3.0,3.0,2.0,1.0
642,CHP01029,肺形草,0.824393522,5.0,5.0,4.0,4.0
643,CHP01073,凤仙透骨草,0.8243366763043479,46.0,46.0,28.0,27.0
644,CHP00241,萆薢,0.8241240246621622,74.0,74.0,45.0,45.0
645,CHP05515,重楼,0.8240572225806452,31.0,31.0,16.0,16.0
646,CHP05992,人中白,0.8240342175903613,83.0,83.0,57.0,53.0
647,CHP00608,大枣,0.8239999126219514,164.0,164.0,108.0,103.0
648,CHP02604,买麻藤,0.8239074025641026,39.0,39.0,25.0,25.0
649,CHP04761,斜基粗叶木,0.8236479025,4.0,4.0,2.0,2.0
650,CHP01933,金荞麦,0.8233983547826086,23.0,23.0,15.0,15.0
651,CHP05662,紫茉莉,0.8233625175,8.0,8.0,5.0,4.0
652,CHP02048,卷柏,0.8232479803999999,25.0,25.0,18.0,17.0
653,CHP02640,芒果叶,0.823197175,2.0,2.0,1.0,1.0
654,CHP01096,浮萍,0.8231667347368421,38.0,38.0,27.0,26.0
655,CHP00119,白马骨,0.8231219663636363,11.0,11.0,7.0,7.0
656,CHP01260,关黄柏,0.8230659263285715,70.0,70.0,46.0,46.0
657,CHP04173,葶苈子,0.8230536430769231,39.0,39.0,23.0,22.0
658,CHP05392,粘毛鼠尾草,0.82266765,4.0,4.0,2.0,2.0
659,CHP06117,蘑菇,0.8224659063636364,11.0,11.0,7.0,5.0
660,CHP01187,葛花,0.8224002466666668,63.0,63.0,43.0,41.0
661,CHP02337,辽东楤木,0.8222481157894737,19.0,19.0,9.0,9.0
662,CHP05283,玉兰,0.8220722784090907,44.0,44.0,29.0,29.0
663,CHP01236,枸杞子,0.8220553553284672,137.0,137.0,93.0,90.0
664,CHP06122,桑黄,0.822003205625,16.0,16.0,8.0,8.0
665,CHP03977,苏合香,0.8219835377619047,21.0,21.0,15.0,14.0
666,CHP00038,巴豆霜,0.8219141,1.0,1.0,1.0,0.0
667,CHP01412,红椿,0.8217953479999999,5.0,5.0,3.0,2.0
668,CHP04599,响铃草,0.8216741472727273,11.0,11.0,7.0,7.0
669,CHP04546,相思藤,0.82162845875,16.0,16.0,9.0,9.0
670,CHP02500,罗汉松实,0.8208267347058824,17.0,17.0,9.0,9.0
671,CHP02125,苦木,0.8204455551612903,62.0,62.0,34.0,34.0
672,CHP03778,柿叶,0.820383997857143,14.0,14.0,8.0,7.0
673,CHP00998,翻白草,0.8201191746666667,15.0,15.0,9.0,8.0
674,CHP00693,地锦,0.8199937933333333,6.0,6.0,3.0,3.0
675,CHP01323,桂皮,0.8199788763636363,11.0,11.0,6.0,5.0
676,CHP00875,杜茎山,0.8199522012,25.0,25.0,15.0,10.0
677,CHP02696,毛连菜,0.8198376249999999,4.0,4.0,2.0,2.0
678,CHP05117,叶下珠,0.81967454,15.0,15.0,9.0,9.0
679,CHP03532,山姜,0.8196168855555556,18.0,18.0,12.0,12.0
680,CHP00313,草苁蓉,0.8193036786111112,36.0,36.0,20.0,20.0
681,CHP02557,麻叶,0.8192990015384615,13.0,13.0,9.0,8.0
682,CHP00124,白茅根,0.8192175111864406,59.0,59.0,41.0,40.0
683,CHP05010,椰子瓤,0.818906635,2.0,2.0,1.0,1.0
684,CHP02997,牛耳枫子,0.8188570583333333,6.0,6.0,4.0,4.0
685,CHP05557,猪鬃草,0.8186135176470588,17.0,17.0,11.0,11.0
686,CHP00989,番茄,0.8185759732075472,53.0,53.0,31.0,30.0
687,CHP05687,紫菀,0.8184745807142858,28.0,28.0,16.0,16.0
688,CHP01269,管花肉苁蓉,0.818353909,10.0,10.0,5.0,5.0
689,CHP06067,雉,0.8183489749999999,2.0,2.0,1.0,1.0
690,CHP01905,金钗凤尾蕨,0.8178286127272728,11.0,11.0,7.0,7.0
691,CHP03273,秋枫木,0.8171018166666667,3.0,3.0,2.0,2.0
692,CHP00213,榜嘎,0.81690512,5.0,5.0,3.0,3.0
693,CHP01525,胡桃叶,0.8165213,2.0,2.0,1.0,1.0
694,CHP05255,余甘子,0.8164729,48.0,48.0,26.0,26.0
695,CHP01345,海州骨碎补,0.816460713,10.0,10.0,6.0,6.0
