rank,CHP_ID,Chinese_herbal_pieces,adj_avg_score,total_compounds,effective_count,high_quality_count,ultra_high_count
1140,CHP04959,羊角拗子,0.4028006070104547,4.0,4.0,1.0,1.0
1141,CHP02333,亮叶桦皮,0.40270066831895124,3.0,3.0,1.0,1.0
1142,CHP03317,荛花,0.40247831260975775,5.0,5.0,1.0,1.0
1143,CHP05190,淫羊藿,0.4023203154608364,165.0,165.0,46.0,36.0
1144,CHP01594,华南皂荚,0.4022618821951242,1.0,1.0,0.0,0.0
1145,CHP00430,椿白皮,0.4019932867405787,1.0,1.0,0.0,0.0
1146,CHP02427,龙眼肉,0.4018894812860333,1.0,1.0,0.0,0.0
1147,CHP00948,莪术,0.4016939227429931,226.0,226.0,64.0,58.0
1148,CHP06130,太白花,0.4016806867405787,1.0,1.0,0.0,0.0
1149,CHP02323,两面针,0.40122755932351634,43.0,43.0,10.0,6.0
1150,CHP00069,白椴,0.4011763285587605,1.0,1.0,0.0,0.0
1151,CHP02941,南蛇藤叶,0.40112778764966966,1.0,1.0,0.0,0.0
1152,CHP00799,东北延胡索,0.40108043079616895,4.0,4.0,0.0,0.0
1153,CHP02074,榼藤子,0.400910658943091,5.0,5.0,0.0,0.0
1154,CHP04985,杨梅根,0.40079650730272737,7.0,7.0,1.0,0.0
1155,CHP01727,黄三七,0.400777028479198,7.0,7.0,2.0,2.0
1156,CHP01312,鬼针草,0.4005626338458546,15.0,15.0,4.0,3.0
1157,CHP01356,合欢皮,0.40046531512147476,35.0,35.0,13.0,10.0
1158,CHP01756,茴芹,0.4004588920327533,25.0,25.0,9.0,9.0
1159,CHP04379,无漏子,0.4004501631042151,1.0,1.0,0.0,0.0
1160,CHP00050,白八角莲,0.40037999310421507,1.0,1.0,0.0,0.0
1161,CHP04340,乌骨藤,0.4003082858314878,1.0,1.0,0.0,0.0
1162,CHP04431,五爪龙,0.40019159168414786,6.0,6.0,2.0,1.0
1163,CHP01733,黄蜀葵花,0.40002359401330595,1.0,1.0,0.0,0.0
1164,CHP05274,榆树,0.39985489492239695,1.0,1.0,0.0,0.0
1165,CHP02015,救必应,0.39969694406033507,9.0,9.0,2.0,2.0
1166,CHP03576,山莴苣,0.3996231401966479,6.0,6.0,2.0,2.0
1167,CHP01717,黄芪,0.39946061757368156,171.0,171.0,49.0,46.0
1168,CHP05853,猴枣,0.3993383367405787,1.0,1.0,0.0,0.0
1169,CHP02784,猕猴桃,0.3992601853455305,2.0,2.0,0.0,0.0
1170,CHP00322,草乌,0.3992244534645659,79.0,79.0,22.0,21.0
1171,CHP05032,野菰,0.399134684013306,1.0,1.0,0.0,0.0
1172,CHP03568,山稔叶,0.39909269128603325,1.0,1.0,0.0,0.0
1173,CHP02697,毛莲蒿,0.39908665492239687,1.0,1.0,0.0,0.0
1174,CHP03194,芡实,0.3990706609343358,3.0,3.0,1.0,0.0
1175,CHP03201,茜草藤,0.3988725158314878,1.0,1.0,0.0,0.0
1176,CHP02545,麻花,0.3987613421341479,6.0,6.0,1.0,1.0
1177,CHP05730,总状升麻,0.39859497543554123,11.0,11.0,3.0,3.0
1178,CHP03375,三叉凤尾蕨,0.3985867603769424,1.0,1.0,0.0,0.0
1179,CHP01783,鸡骨常山,0.3985441859073183,10.0,10.0,3.0,2.0
1180,CHP02739,茅膏菜,0.398392057088182,3.0,3.0,0.0,0.0
1181,CHP02000,九里香根,0.3982461436788638,2.0,2.0,0.0,0.0
1182,CHP00635,淡竹叶,0.3979979894678514,1.0,1.0,0.0,0.0
1183,CHP01163,高粱,0.39774544488414787,6.0,6.0,1.0,1.0
1184,CHP02557,麻叶,0.39769262274549416,13.0,13.0,2.0,1.0
1185,CHP02019,菊花,0.3975288937818282,81.0,81.0,20.0,18.0
1186,CHP01146,干姜,0.3974142810340205,106.0,106.0,29.0,26.0
1187,CHP02357,凌霄花,0.397315017915962,33.0,33.0,10.0,7.0
1188,CHP04948,眼子菜,0.39724298052665086,9.0,9.0,2.0,1.0
1189,CHP02813,绵藤,0.3971530667405787,1.0,1.0,0.0,0.0
1190,CHP04826,悬钩子,0.39703717867642435,5.0,5.0,1.0,1.0
1191,CHP03053,欧鼠李,0.39696681284553054,2.0,2.0,0.0,0.0
1192,CHP02084,苦艾,0.3966708032621971,2.0,2.0,0.0,0.0
1193,CHP00397,臭梧桐,0.3965666017552274,18.0,18.0,6.0,6.0
1194,CHP03175,千层塔,0.39628356262861825,65.0,65.0,20.0,20.0
1195,CHP02997,牛耳枫子,0.39627327544664787,6.0,6.0,2.0,2.0
1196,CHP01369,鹤草芽,0.3957352349343358,3.0,3.0,0.0,0.0
1197,CHP05320,月桂叶,0.39558887344664784,6.0,6.0,2.0,2.0
1198,CHP05592,苎麻根,0.3954243025587605,1.0,1.0,0.0,0.0
1199,CHP03933,睡菜根,0.39541228219512414,1.0,1.0,0.0,0.0
1200,CHP05355,云实叶,0.39515014892239686,1.0,1.0,0.0,0.0
1201,CHP02459,鹿葱,0.3950473831042151,1.0,1.0,0.0,0.0
1202,CHP04163,铁树叶,0.3950406476496697,1.0,1.0,0.0,0.0
1203,CHP01996,九节茶,0.3944809673702893,12.0,12.0,3.0,2.0
1204,CHP04693,小连翘,0.3944177631341479,6.0,6.0,1.0,1.0
1205,CHP01644,黄瓜,0.394253270656449,22.0,22.0,5.0,5.0
1206,CHP03364,瑞香根,0.39422417686759753,4.0,4.0,0.0,0.0
1207,CHP02077,刻裂紫堇,0.39409231083245067,13.0,13.0,1.0,1.0
1208,CHP03159,桤木,0.3940881491651051,3.0,3.0,0.0,0.0
1209,CHP02609,麦瓶草,0.394073814013306,1.0,1.0,0.0,0.0
1210,CHP00318,草胡椒,0.3939933162860333,1.0,1.0,0.0,0.0
1211,CHP01381,黑壳楠,0.3937530162859092,8.0,8.0,1.0,1.0
1212,CHP01408,红参,0.3936812920499423,53.0,53.0,13.0,12.0
1213,CHP03081,炮姜,0.39360104855876055,1.0,1.0,0.0,0.0
1214,CHP03251,青天葵,0.3935935710764244,5.0,5.0,1.0,1.0
1215,CHP01299,广西莪术,0.3935874610521075,12.0,12.0,3.0,2.0
1216,CHP03344,肉桂,0.39349048561762473,21.0,21.0,6.0,5.0
1217,CHP03754,石韦,0.39339054943902607,4.0,4.0,1.0,1.0
1218,CHP03453,沙枣,0.3933140767405787,1.0,1.0,0.0,0.0
1219,CHP05882,鸡肉,0.39312390764966965,1.0,1.0,0.0,0.0
1220,CHP05565,竹节参,0.3930952404611984,12.0,12.0,3.0,3.0
1221,CHP02284,栗柄金粉蕨,0.39306374401330596,1.0,1.0,0.0,0.0
1222,CHP04173,葶苈子,0.39298883628870135,39.0,39.0,10.0,10.0
1223,CHP02913,苜蓿,0.39298539163414786,6.0,6.0,2.0,2.0
1224,CHP03216,窃衣,0.3928617503769424,1.0,1.0,0.0,0.0
1225,CHP00667,地柏枝,0.3928393094678514,1.0,1.0,0.0,0.0
1226,CHP04933,岩乌头,0.39279964855876054,1.0,1.0,0.0,0.0
1227,CHP03552,山萝卜,0.3926731261951242,1.0,1.0,0.0,0.0
1228,CHP00668,地不容,0.3926508499470391,25.0,25.0,3.0,1.0
1229,CHP05539,珠芽半支,0.39259350367886386,2.0,2.0,0.0,0.0
1230,CHP01811,吉林乌头,0.39258843310421504,1.0,1.0,0.0,0.0
1231,CHP01868,浆果苋,0.39257657764966963,1.0,1.0,0.0,0.0
1232,CHP02049,卷丹,0.3925445725587606,1.0,1.0,0.0,0.0
1233,CHP01665,黄花铁线莲,0.3925438177035666,3.0,3.0,0.0,0.0
1234,CHP03869,水流豆,0.3922978435272944,32.0,32.0,6.0,6.0
1235,CHP03389,三棱,0.3921183387594756,16.0,16.0,5.0,5.0
1236,CHP05450,照山白,0.39203723009553054,2.0,2.0,0.0,0.0
1237,CHP03135,蒲黄,0.39202073867483483,12.0,12.0,3.0,1.0
1238,CHP01546,槲叶,0.3920056652860333,1.0,1.0,0.0,0.0
1239,CHP04297,王孙,0.39187499037694234,1.0,1.0,0.0,0.0
1240,CHP01568,花楸,0.3916816182097577,5.0,5.0,1.0,1.0
1241,CHP00431,椿皮,0.3915345301042511,95.0,95.0,24.0,23.0
1242,CHP01758,茴香根,0.3914596671042151,1.0,1.0,0.0,0.0
1243,CHP00768,钓樟枝叶,0.391354580013306,1.0,1.0,0.0,0.0
1244,CHP00281,菠菜,0.39134776133246346,21.0,21.0,3.0,3.0
1245,CHP03018,牛尾菜,0.3913445249223969,1.0,1.0,0.0,0.0
1246,CHP04858,血桐,0.3912589608014957,21.0,21.0,3.0,3.0
1247,CHP04622,小百部,0.3912588898314878,1.0,1.0,0.0,0.0
1248,CHP02519,落葵,0.39105804219512413,1.0,1.0,0.0,0.0
1249,CHP00042,巴西胡桐,0.3910377842073183,10.0,10.0,2.0,0.0
1250,CHP03698,十大功劳叶,0.39093491358631643,67.0,67.0,21.0,21.0
1251,CHP00254,鞭打绣球,0.3908922725587605,1.0,1.0,0.0,0.0
1252,CHP00989,番茄,0.39074584129733914,53.0,53.0,15.0,15.0
1253,CHP04328,文竹,0.39061674037694233,1.0,1.0,0.0,0.0
1254,CHP00040,巴拿马山石榴,0.3904682075573183,10.0,10.0,3.0,3.0
1255,CHP01764,火炭母草,0.3903810255587605,1.0,1.0,0.0,0.0
1256,CHP03991,粟米,0.3903676531030911,5.0,5.0,1.0,1.0
1257,CHP02516,落地生根,0.39010109760975775,5.0,5.0,1.0,1.0
1258,CHP03881,水木草,0.3898325367405787,1.0,1.0,0.0,0.0
1259,CHP04666,小花盾叶薯蓣,0.3896977649223969,1.0,1.0,0.0,0.0
1260,CHP00673,地枫皮,0.38963481580524795,56.0,56.0,13.0,12.0
1261,CHP01091,佛手,0.3895171240704322,51.0,51.0,12.0,9.0
1262,CHP01170,高山辣根菜,0.38951558474057874,1.0,1.0,0.0,0.0
1263,CHP00238,荜茇,0.38944570715889837,75.0,75.0,19.0,15.0
1264,CHP03838,水飞蓟,0.3894414471072159,38.0,38.0,11.0,3.0
1265,CHP03704,石菖蒲,0.3894196774515702,45.0,45.0,13.0,9.0
1266,CHP02504,罗勒子,0.3892693108314878,1.0,1.0,0.0,0.0
1267,CHP00250,篦子三尖杉,0.3891022651042151,1.0,1.0,0.0,0.0
1268,CHP02659,毛八角枫,0.38904249083148784,1.0,1.0,0.0,0.0
1269,CHP03889,水芹,0.3889902136788638,2.0,2.0,0.0,0.0
1270,CHP01226,枸骨根,0.3888468031042151,1.0,1.0,0.0,0.0
1271,CHP05729,总状绿绒蒿,0.3885509258314878,1.0,1.0,0.0,0.0
1272,CHP04461,菥蓂,0.38841973101330596,1.0,1.0,0.0,0.0
1273,CHP00272,滨海前胡,0.3883420961788638,2.0,2.0,0.0,0.0
1274,CHP01600,华山矾,0.38824873955731826,10.0,10.0,3.0,3.0
1275,CHP01351,诃子,0.3882208532305992,34.0,34.0,8.0,7.0
1276,CHP04599,响铃草,0.3881882989545888,11.0,11.0,4.0,3.0
1277,CHP03569,山珊瑚,0.38808710728603324,1.0,1.0,0.0,0.0
1278,CHP01788,鸡冠子,0.38791958264966964,1.0,1.0,0.0,0.0
1279,CHP03110,飘拂草,0.3878213891042151,1.0,1.0,0.0,0.0
1280,CHP00372,齿瓣延胡索,0.38778958951219716,2.0,2.0,0.0,0.0
1281,CHP00988,番木瓜叶,0.3876479131042151,1.0,1.0,0.0,0.0
1282,CHP03124,破布木,0.38737497174309105,5.0,5.0,0.0,0.0
1283,CHP05353,云实,0.3872337414678514,1.0,1.0,0.0,0.0
1284,CHP03182,千里光,0.38697706860325265,35.0,35.0,11.0,9.0
1285,CHP01260,关黄柏,0.3869273773518295,70.0,70.0,15.0,13.0
1286,CHP05481,栀子叶,0.3868686653769423,1.0,1.0,0.0,0.0
1287,CHP02782,迷果芹,0.3868675739223969,1.0,1.0,0.0,0.0
1288,CHP05435,长尾复叶耳蕨,0.38663325664966963,1.0,1.0,0.0,0.0
1289,CHP02831,魔芋,0.3866232634678514,1.0,1.0,0.0,0.0
1290,CHP00165,白珠树,0.38660961936237026,18.0,18.0,4.0,1.0
1291,CHP05922,鹿茸,0.3865791782909627,7.0,7.0,2.0,2.0
1292,CHP00225,暴马子皮,0.3863120997769423,1.0,1.0,0.0,0.0
1293,CHP01604,华中瘤足蕨,0.3861968485587605,1.0,1.0,0.0,0.0
1294,CHP01216,狗屎花,0.38614522710421506,1.0,1.0,0.0,0.0
1295,CHP03679,肾子草,0.3861121111262568,7.0,7.0,2.0,2.0
1296,CHP01625,槐角,0.3860992465409417,18.0,18.0,3.0,2.0
1297,CHP05461,鹧鸪菜,0.3860352150769424,1.0,1.0,0.0,0.0
1298,CHP04972,羊蹄草,0.386019580413306,1.0,1.0,0.0,0.0
1299,CHP05772,蚕蛾,0.3859264540587606,1.0,1.0,0.0,0.0
1300,CHP03056,藕节,0.3858235691860333,1.0,1.0,0.0,0.0
1301,CHP04473,细葛缕子,0.38576695360365915,30.0,30.0,10.0,10.0
1302,CHP05824,狗肉,0.385763252913306,1.0,1.0,0.0,0.0
1303,CHP05800,鹅臎,0.3857171088314878,1.0,1.0,0.0,0.0
1304,CHP05835,蛤壳,0.3856185105247605,1.0,1.0,0.0,0.0
1305,CHP05866,鲩鱼,0.3856182562905332,1.0,1.0,0.0,0.0
1306,CHP01815,棘豆,0.38552625391940726,13.0,13.0,4.0,4.0
1307,CHP04055,糖荠,0.3854869366747981,8.0,8.0,2.0,2.0
1308,CHP01364,荷叶,0.3854240045645454,31.0,31.0,5.0,4.0
1309,CHP04521,夏天无,0.3852436952097577,5.0,5.0,1.0,1.0
1310,CHP05877,鸡胆,0.3851802486788638,2.0,2.0,0.0,0.0
1311,CHP02947,南天竹叶,0.38500142536759757,4.0,4.0,1.0,1.0
1312,CHP04238,土木香,0.3849649196788638,2.0,2.0,0.0,0.0
1313,CHP00514,大黄花,0.3847300574813877,9.0,9.0,3.0,3.0
1314,CHP04565,香加皮,0.38469499425126175,106.0,106.0,32.0,32.0
1315,CHP05139,一枝蒿,0.3840353042247404,4.0,4.0,1.0,1.0
1316,CHP01132,肝风草,0.3839682613980845,18.0,18.0,6.0,5.0
1317,CHP05409,樟树皮,0.38386051572474045,4.0,4.0,1.0,1.0
1318,CHP00146,白头翁,0.3837460663538483,93.0,93.0,29.0,22.0
1319,CHP05962,牛黄,0.3835873185395299,19.0,19.0,6.0,6.0
1320,CHP01008,防风草,0.3835786233675975,4.0,4.0,1.0,1.0
1321,CHP00772,跌打老,0.38324775317870635,16.0,16.0,5.0,5.0
1322,CHP06133,蛹虫草,0.38321286076887456,11.0,11.0,3.0,3.0
1323,CHP04525,仙茅,0.3831881597663767,60.0,60.0,16.0,14.0
1324,CHP00791,定木香,0.3831792519733239,22.0,22.0,6.0,6.0
1325,CHP02562,马鞭草,0.38316236905666085,42.0,42.0,14.0,12.0
1326,CHP03099,枇杷核,0.38305220065289786,6.0,6.0,2.0,2.0
1327,CHP05650,紫堇,0.3829388232859092,8.0,8.0,1.0,1.0
1328,CHP02537,绿绒蒿,0.38284720035115916,30.0,30.0,5.0,3.0
1329,CHP05319,远志,0.382621979988049,120.0,120.0,36.0,33.0
1330,CHP06131,香蕈,0.3823606348498087,9.0,9.0,2.0,2.0
1331,CHP03431,桑叶,0.38194091342589165,42.0,42.0,7.0,5.0
1332,CHP00359,车桑仔叶,0.38171889360975775,5.0,5.0,1.0,0.0
1333,CHP01847,假连翘,0.3810928210716479,6.0,6.0,0.0,0.0
1334,CHP02939,南蛇藤根,0.3810570410347384,23.0,23.0,7.0,5.0
1335,CHP02012,酒饼叶,0.3809960020674333,7.0,7.0,0.0,0.0
1336,CHP05591,苎麻,0.38096061993433583,3.0,3.0,0.0,0.0
1337,CHP04389,吴茱萸,0.38090638487039946,56.0,56.0,11.0,10.0
1338,CHP04033,台湾泽兰,0.3804206428762568,7.0,7.0,2.0,2.0
1339,CHP03088,蟛蜞菊,0.3803650117733156,7.0,7.0,2.0,2.0
1340,CHP05005,药用倒提壶,0.3803084737035666,3.0,3.0,0.0,0.0
1341,CHP03969,松香,0.38020370544664783,6.0,6.0,1.0,1.0
1342,CHP00882,杜松,0.38009687596838393,17.0,17.0,0.0,0.0
1343,CHP03226,青果,0.3800122853394319,14.0,14.0,3.0,3.0
1344,CHP04558,香根芹,0.37982952901219713,2.0,2.0,0.0,0.0
1345,CHP02176,辣木,0.3798237728956748,118.0,118.0,28.0,22.0
1346,CHP00079,白果槲寄生,0.379722940971169,4.0,4.0,0.0,0.0
1347,CHP05679,紫苏叶,0.3795886217339257,12.0,12.0,3.0,3.0
1348,CHP03051,欧活血丹,0.3794597288414648,8.0,8.0,2.0,2.0
1349,CHP05456,浙贝母,0.3794291714958743,3.0,3.0,0.0,0.0
1350,CHP00756,颠茄,0.37917182566887453,11.0,11.0,3.0,2.0
1351,CHP02339,蓼实,0.3791057420121971,2.0,2.0,0.0,0.0
1352,CHP01013,飞机草,0.3788518386788638,2.0,2.0,0.0,0.0
1353,CHP02998,牛角瓜,0.37865696284553046,2.0,2.0,0.0,0.0
1354,CHP05403,樟梨,0.378487735743091,5.0,5.0,1.0,1.0
1355,CHP05325,月见草,0.3784752561321971,2.0,2.0,0.0,0.0
1356,CHP02056,决明子,0.37838247394918734,56.0,56.0,14.0,10.0
1357,CHP03498,山地香茶菜,0.3782500203980845,18.0,18.0,5.0,5.0
1358,CHP03650,蛇果黄堇,0.3781843870121972,2.0,2.0,0.0,0.0
1359,CHP00247,薜荔,0.3781827020121971,2.0,2.0,0.0,0.0
1360,CHP01599,华山参,0.378118268006653,12.0,12.0,2.0,1.0
1361,CHP00689,地黄,0.3780102294401572,285.0,285.0,91.0,81.0
1362,CHP03302,瞿麦,0.37758280025731833,10.0,10.0,2.0,2.0
1363,CHP04008,算盘子,0.3773543178382122,20.0,20.0,6.0,6.0
1364,CHP04057,桃儿七,0.37712100385731834,10.0,10.0,3.0,3.0
1365,CHP05843,海燕,0.3768340086788638,2.0,2.0,0.0,0.0
1366,CHP00309,糙苏,0.37674679695935076,11.0,11.0,3.0,3.0
1367,CHP02240,老鼠簕,0.3765663148382122,20.0,20.0,5.0,5.0
1368,CHP01486,红藤,0.37599120243965045,29.0,29.0,7.0,7.0
1369,CHP04839,雪莲花,0.3758410359390262,4.0,4.0,1.0,0.0
1370,CHP03416,三钻风,0.3756145674504547,4.0,4.0,1.0,1.0
1371,CHP05096,野罂粟,0.3755004761966479,6.0,6.0,0.0,0.0
1372,CHP04293,王不留行,0.3750203380153919,19.0,19.0,4.0,4.0
1373,CHP02808,绵萆薢,0.37487309033724386,53.0,53.0,17.0,17.0
1374,CHP05140,一枝黄花,0.3747423500395299,19.0,19.0,6.0,6.0
1375,CHP03075,泡桐,0.3745758074390261,4.0,4.0,0.0,0.0
1376,CHP01099,浮叶眼子菜,0.3740963124954942,13.0,13.0,1.0,1.0
1377,CHP00676,地肤子,0.37382292970731834,10.0,10.0,2.0,2.0
1378,CHP00057,白草莓,0.3738205682621971,2.0,2.0,0.0,0.0
1379,CHP01241,古柯,0.3738131728293803,12.0,12.0,3.0,3.0
1380,CHP01750,灰叶,0.37334542411924254,8.0,8.0,1.0,1.0
1381,CHP01206,钩藤,0.3733364026074259,174.0,174.0,47.0,45.0
1382,CHP03630,商陆,0.3732098129441396,93.0,93.0,27.0,26.0
1383,CHP01123,甘菊,0.37315479867886386,2.0,2.0,0.0,0.0
1384,CHP01359,河套大黄,0.37298412076219717,2.0,2.0,0.0,0.0
1385,CHP03532,山姜,0.3724615021016559,18.0,18.0,6.0,5.0
1386,CHP00384,赤小豆,0.3723417200507479,52.0,52.0,15.0,15.0
1387,CHP02844,牡蒿,0.3718931405121972,2.0,2.0,0.0,0.0
1388,CHP04334,窝儿七,0.3718608365955305,2.0,2.0,0.0,0.0
1389,CHP02353,灵香草,0.3713528164401768,26.0,26.0,8.0,7.0
1390,CHP01614,桦树皮,0.3712873969430911,5.0,5.0,0.0,0.0
1391,CHP00119,白马骨,0.37116908879744603,11.0,11.0,2.0,2.0
1392,CHP02098,苦丁茶,0.3710916037915793,127.0,127.0,36.0,35.0
1393,CHP04283,碗蕨,0.3710794461788638,2.0,2.0,0.0,0.0
1394,CHP04208,透骨草,0.3708064466788638,2.0,2.0,0.0,0.0
1395,CHP00151,白鲜皮,0.37076133064130995,117.0,117.0,30.0,29.0
1396,CHP06015,水蛭,0.37054289630875603,9.0,9.0,2.0,2.0
1397,CHP02657,猫眼草,0.3702586348886592,30.0,30.0,7.0,6.0
1398,CHP01480,红雀珊瑚,0.3699189889288638,2.0,2.0,0.0,0.0
1399,CHP03962,松节,0.3696458090674333,7.0,7.0,1.0,1.0
1400,CHP02658,猫爪草,0.3696152916920739,22.0,22.0,4.0,3.0
1401,CHP03884,水茄,0.3695918468202358,17.0,17.0,3.0,3.0
1402,CHP04306,威灵仙,0.3694967698073273,40.0,40.0,11.0,9.0
1403,CHP01549,蝴蝶花,0.36947133586743325,7.0,7.0,2.0,2.0
1404,CHP03070,胖大海,0.3693406464188402,19.0,19.0,5.0,3.0
1405,CHP05621,紫菜,0.3693323211788638,2.0,2.0,0.0,0.0
1406,CHP01763,火索麻,0.36914051823035365,8.0,8.0,2.0,1.0
1407,CHP05427,长管香茶菜,0.3691260704733239,22.0,22.0,7.0,6.0
1408,CHP01566,花锚,0.36834871165331184,4.0,4.0,0.0,0.0
1409,CHP01168,高山火绒草,0.3678139812646802,17.0,17.0,3.0,3.0
1410,CHP01957,金叶子,0.3675373036073183,10.0,10.0,1.0,1.0
1411,CHP06001,麝香,0.3673909376080551,33.0,33.0,6.0,6.0
1412,CHP02279,荔枝核,0.3673672145464264,19.0,19.0,5.0,5.0
1413,CHP05364,仔榄树,0.3672622795955305,2.0,2.0,0.0,0.0
1414,CHP01682,黄精,0.3671508993522411,33.0,33.0,8.0,7.0
1415,CHP02606,麦冬,0.3671272449805796,70.0,70.0,12.0,12.0
1416,CHP00078,白果根,0.3667884477748602,16.0,16.0,4.0,4.0
1417,CHP01675,黄堇,0.36676181262664354,3.0,3.0,0.0,0.0
1418,CHP03229,青蒿,0.366742698858049,120.0,120.0,35.0,35.0
1419,CHP03771,柿蒂,0.366218523002987,39.0,39.0,10.0,8.0
1420,CHP01505,厚皮树,0.36619577194309105,5.0,5.0,0.0,0.0
1421,CHP01757,茴香,0.3660762193810985,14.0,14.0,3.0,3.0
